Dataset.x,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form,Language_broad,n,Dataset.y,AutotypMatch,R_type,Comments,PhoibleMatch,Trill
ids,ids-838,Iduh,oduu1239,19.3497,104.106,Austroasiatic,ROUGH,ids-838-15-760-1,ga(1)fiəw kanâ:r,ga1fiəw kanâ:r,Iduh,1,IDS,tyh,NA,NA,tyh,NA
ids,ids-839,Mang Ch,mang1378,21.4305,102.133,Austroasiatic,ROUGH,ids-839-15-760-1,sɔp.55,sɔp.55,Mang Ch,1,IDS,zng,NA,NA,zng,NA
logos,logos-Romagnolstd,Romagnol-std,roma1328,44.2349,11.7189,Indo-European,SMOOTH,logos-Romagnolstd-395_smooth-1,léss,léss,Romagnol-std,1,CLICS,rgn,trill,wiki,NA,NA
marrisonnaga,marrisonnaga-KohimaAngami,Angami Kohima,anga1288,25.55,94.1333,Sino-Tibetan,SMOOTH,marrisonnaga-KohimaAngami-691_smooth-1,kemeju,kemeju,Angami Kohima,1,CLICS,njm,no trill,wiki,njm,NA
marrisonnaga,marrisonnaga-ChungliAo,Ao Chungli,aona1235,26.3167,94.5167,Sino-Tibetan,SMOOTH,marrisonnaga-ChungliAo-691_smooth-1,tesüsü,tesüsü,Ao Chungli,1,CLICS,njo,NA,NA,njo,NA
marrisonnaga,marrisonnaga-Chang,Chang,chan1313,26.2667,94.0833,Sino-Tibetan,SMOOTH,marrisonnaga-Chang-691_smooth-1,loklokbü,loklokbü,Chang,1,CLICS,nbc,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Dimasa,Dimasa,dima1251,25.42,93.18,Sino-Tibetan,SMOOTH,marrisonnaga-Dimasa-691_smooth-1,phlam-phlam,phlam-phlam,Dimasa,1,CLICS,dis,trill,"Brahma, Pratima (2014). Phonology and morphology of Bodo and Dimasa: a comparative study (PhD), http://shodhganga.inflibnet.ac.in:8080/jspui/bitstream/10603/21160/8/08_chapter%203.pdf",NA,NA
marrisonnaga,marrisonnaga-Jingpho,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,SMOOTH,marrisonnaga-Jingpho-691_smooth-1,ra,ra,Jingpho,1,CLICS,kac,NA,NA,kac,NA
marrisonnaga,marrisonnaga-Jingpho,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,SMOOTH,marrisonnaga-Jingpho-691_smooth-2,pri,pri,Jingpho,1,CLICS,kac,NA,NA,kac,NA
marrisonnaga,marrisonnaga-Konyak,Konyak,kony1246,26.55,95.05,Sino-Tibetan,SMOOTH,marrisonnaga-Konyak-691_smooth-1,shipu,shipu,Konyak,1,CLICS,nbe,no rhotic,wiki,NA,NA
marrisonnaga,marrisonnaga-Liangmai,Liangmai,lian1251,25.3667,93.6333,Sino-Tibetan,SMOOTH,marrisonnaga-Liangmai-691_smooth-1,kanuibu,kanuibu,Liangmai,1,CLICS,njn,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Lotha,Lotha,loth1237,26.1,94.2667,Sino-Tibetan,SMOOTH,marrisonnaga-Lotha-691_smooth-1,phyephyeto,phyephyeto,Lotha,1,CLICS,njh,NA,NA,njh,NA
marrisonnaga,marrisonnaga-Lotha,Lotha,loth1237,26.1,94.2667,Sino-Tibetan,SMOOTH,marrisonnaga-Lotha-691_smooth-2,myana,myana,Lotha,1,CLICS,njh,NA,NA,njh,NA
marrisonnaga,marrisonnaga-Lushai,Lushai,lush1249,22.60535,92.629457,Sino-Tibetan,SMOOTH,marrisonnaga-Lushai-691_smooth-1,dam,dam,Lushai,1,CLICS,lus,NA,NA,lus,NA
marrisonnaga,marrisonnaga-Lushai,Lushai,lush1249,22.60535,92.629457,Sino-Tibetan,SMOOTH,marrisonnaga-Lushai-691_smooth-2,zal,zal,Lushai,1,CLICS,lus,NA,NA,lus,NA
marrisonnaga,marrisonnaga-Maram,Maram,mara1379,25.4333,94.15,Sino-Tibetan,SMOOTH,marrisonnaga-Maram-691_smooth-1,madive,madive,Maram,1,CLICS,nma,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Maring,Maring,mari1416,24.05,94.0333,Sino-Tibetan,SMOOTH,marrisonnaga-Maring-691_smooth-1,ana,ana,Maring,1,CLICS,mbw,trill,wiki,NA,NA
marrisonnaga,marrisonnaga-Manipuri,Manipuri,mani1292,24.44,93.34,Sino-Tibetan,SMOOTH,marrisonnaga-Manipuri-691_smooth-1,nalba,nalba,Manipuri,1,CLICS,mni,NA,NA,mni,NA
marrisonnaga,marrisonnaga-Mikir,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,SMOOTH,marrisonnaga-Mikir-691_smooth-1,nei,nei,Mikir,1,CLICS,mjw,NA,NA,mjw,NA
marrisonnaga,marrisonnaga-Mikir,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,SMOOTH,marrisonnaga-Mikir-691_smooth-2,peklam,peklam,Mikir,1,CLICS,mjw,NA,NA,mjw,NA
marrisonnaga,marrisonnaga-Phom,Phom,phom1236,26.6167,94.05,Sino-Tibetan,SMOOTH,marrisonnaga-Phom-691_smooth-1,nyülükpü,nyülükpü,Phom,1,CLICS,nph,no rhotic,wiki,NA,NA
marrisonnaga,marrisonnaga-Puiron,Puiron,rong1266,25.1,93.79,Sino-Tibetan,SMOOTH,marrisonnaga-Puiron-691_smooth-1,matyengnu,matyengnu,Puiron,1,CLICS,nbu,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Sangtam,Sangtam,sang1321,25.0667,94.8667,Sino-Tibetan,SMOOTH,marrisonnaga-Sangtam-691_smooth-1,se'se',se'se',Sangtam,1,CLICS,nsa,no trill,wiki,NA,NA
marrisonnaga,marrisonnaga-Sema,Sema,sumi1235,25.85,94.2667,Sino-Tibetan,SMOOTH,marrisonnaga-Sema-691_smooth-1,muduni,muduni,Sema,1,CLICS,nsm,NA,NA,nsm,NA
marrisonnaga,marrisonnaga-Tangkhul,Tangkhul,sino1246,25.1167,94.3667,Sino-Tibetan,SMOOTH,marrisonnaga-Tangkhul-691_smooth-1,khanganai,khanganai,Tangkhul,1,CLICS,nmf,NA,NA,nmf,NA
marrisonnaga,marrisonnaga-YogliTangsa,Tangsa (Yogli),yogl1238,None,None,Sino-Tibetan,SMOOTH,marrisonnaga-YogliTangsa-691_smooth-1,küra,küra,Tangsa,1,CLICS,nst,NA,NA,nst,NA
marrisonnaga,marrisonnaga-Zeme,Zeme,zeme1240,25.1833,93.2,Sino-Tibetan,SMOOTH,marrisonnaga-Zeme-691_smooth-1,ketenaibe,ketenaibe,Zeme,1,CLICS,nzm,NA,NA,NA,NA
marrisonnaga,marrisonnaga-KohimaAngami,Angami Kohima,anga1288,25.55,94.1333,Sino-Tibetan,ROUGH,marrisonnaga-KohimaAngami-617_rough-1,kemehie,kemehie,Angami Kohima,1,CLICS,njm,no trill,wiki,njm,NA
marrisonnaga,marrisonnaga-ChungliAo,Ao Chungli,aona1235,26.3167,94.5167,Sino-Tibetan,ROUGH,marrisonnaga-ChungliAo-617_rough-1,terara,terara,Ao Chungli,1,CLICS,njo,NA,NA,njo,NA
marrisonnaga,marrisonnaga-Chang,Chang,chan1313,26.2667,94.0833,Sino-Tibetan,ROUGH,marrisonnaga-Chang-617_rough-1,satsattambü,satsattambü,Chang,1,CLICS,nbc,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Dimasa,Dimasa,dima1251,25.42,93.18,Sino-Tibetan,ROUGH,marrisonnaga-Dimasa-617_rough-1,baraba,baraba,Dimasa,1,CLICS,dis,trill,"Brahma, Pratima (2014). Phonology and morphology of Bodo and Dimasa: a comparative study (PhD), http://shodhganga.inflibnet.ac.in:8080/jspui/bitstream/10603/21160/8/08_chapter%203.pdf",NA,NA
marrisonnaga,marrisonnaga-Jingpho,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,ROUGH,marrisonnaga-Jingpho-617_rough-1,nra,nra,Jingpho,1,CLICS,kac,NA,NA,kac,NA
marrisonnaga,marrisonnaga-Jingpho,Jingpho,jing1260,25.461826,97.329866,Sino-Tibetan,ROUGH,marrisonnaga-Jingpho-617_rough-2,laja,laja,Jingpho,1,CLICS,kac,NA,NA,kac,NA
marrisonnaga,marrisonnaga-Konyak,Konyak,kony1246,26.55,95.05,Sino-Tibetan,ROUGH,marrisonnaga-Konyak-617_rough-1,yishinpu,yishinpu,Konyak,1,CLICS,nbe,no rhotic,wiki,NA,NA
marrisonnaga,marrisonnaga-Liangmai,Liangmai,lian1251,25.3667,93.6333,Sino-Tibetan,ROUGH,marrisonnaga-Liangmai-617_rough-1,manaikamakbu,manaikamakbu,Liangmai,1,CLICS,njn,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Lushai,Lushai,lush1249,22.60535,92.629457,Sino-Tibetan,ROUGH,marrisonnaga-Lushai-617_rough-1,buan,buan,Lushai,1,CLICS,lus,NA,NA,lus,NA
marrisonnaga,marrisonnaga-Lushai,Lushai,lush1249,22.60535,92.629457,Sino-Tibetan,ROUGH,marrisonnaga-Lushai-617_rough-2,buk,buk,Lushai,1,CLICS,lus,NA,NA,lus,NA
marrisonnaga,marrisonnaga-Mao,Mao,maon1238,25.4667,94.1167,Sino-Tibetan,ROUGH,marrisonnaga-Mao-617_rough-1,kotho,kotho,Mao,1,CLICS,nbi,NA,NA,nbi,NA
marrisonnaga,marrisonnaga-Maram,Maram,mara1379,25.4333,94.15,Sino-Tibetan,ROUGH,marrisonnaga-Maram-617_rough-1,magham,magham,Maram,1,CLICS,nma,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Manipuri,Manipuri,mani1292,24.44,93.34,Sino-Tibetan,ROUGH,marrisonnaga-Manipuri-617_rough-1,nandaba,nandaba,Manipuri,1,CLICS,mni,NA,NA,mni,NA
marrisonnaga,marrisonnaga-Mikir,Mikir,karb1241,25.735084,93.050494,Sino-Tibetan,ROUGH,marrisonnaga-Mikir-617_rough-1,kindeng,kindeng,Mikir,1,CLICS,mjw,NA,NA,mjw,NA
marrisonnaga,marrisonnaga-Phom,Phom,phom1236,26.6167,94.05,Sino-Tibetan,ROUGH,marrisonnaga-Phom-617_rough-1,khüppü-khongpü,khüppü-khongpü,Phom,1,CLICS,nph,no rhotic,wiki,NA,NA
marrisonnaga,marrisonnaga-Puiron,Puiron,rong1266,25.1,93.79,Sino-Tibetan,ROUGH,marrisonnaga-Puiron-617_rough-1,matyengmaknu,matyengmaknu,Puiron,1,CLICS,nbu,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Rengma,Rengma,sout2732,25.0667,94.6333,Sino-Tibetan,ROUGH,marrisonnaga-Rengma-617_rough-1,njükemvü,njükemvü,Rengma,1,CLICS,nre,NA,NA,NA,NA
marrisonnaga,marrisonnaga-Sangtam,Sangtam,sang1321,25.0667,94.8667,Sino-Tibetan,ROUGH,marrisonnaga-Sangtam-617_rough-1,yongkoyongru,yongkoyongru,Sangtam,1,CLICS,nsa,no trill,wiki,NA,NA
marrisonnaga,marrisonnaga-Sema,Sema,sumi1235,25.85,94.2667,Sino-Tibetan,ROUGH,marrisonnaga-Sema-617_rough-1,kukokileikeu,kukokileikeu,Sema,1,CLICS,nsm,NA,NA,nsm,NA
marrisonnaga,marrisonnaga-Tangkhul,Tangkhul,sino1246,25.1167,94.3667,Sino-Tibetan,ROUGH,marrisonnaga-Tangkhul-617_rough-1,khamarao,khamarao,Tangkhul,1,CLICS,nmf,NA,NA,nmf,NA
marrisonnaga,marrisonnaga-Zeme,Zeme,zeme1240,25.1833,93.2,Sino-Tibetan,ROUGH,marrisonnaga-Zeme-617_rough-1,keteratbe,keteratbe,Zeme,1,CLICS,nzm,NA,NA,NA,NA
northeuralex,northeuralex-krl,North Karelian,kare1335,65.17,30.87,Uralic,SMOOTH,northeuralex-krl-493_smooth-1,silie,siliɛ,North Karelian,1,CLICS,krl,trill,wiki,NA,NA
northeuralex,northeuralex-vep,Veps,veps1250,60.34,34.79,Uralic,SMOOTH,northeuralex-vep-493_smooth-1,siled,silɛd,Veps,1,CLICS,vep,trill,wiki,NA,NA
northeuralex,northeuralex-liv,Livonian,livv1244,57.57,22.03,Uralic,SMOOTH,northeuralex-liv-493_smooth-1,si’ldzi,siˀldzi,Livonian,1,CLICS,liv,trill,wiki,NA,NA
northeuralex,northeuralex-sma,Southern Sami,sout2674,64.25,12.60,Uralic,SMOOTH,northeuralex-sma-493_smooth-1,njalhkedihks,ɲalhkɛdihks,Southern Sami,1,CLICS,sma,NA,NA,sma,NA
northeuralex,northeuralex-smj,Lule Sami,lule1254,67.28,17.81,Uralic,SMOOTH,northeuralex-smj-493_smooth-1,njalkas,njɑlkɑs,Lule Sami,1,CLICS,smj,trill,wiki,NA,NA
northeuralex,northeuralex-smn,Inari Sami,inar1241,69.42,27.87,Uralic,SMOOTH,northeuralex-smn-493_smooth-1,šoollâd,ʃoːlːɐd,Inari Sami,1,CLICS,smn,trill,wiki,NA,NA
northeuralex,northeuralex-smn,Inari Sami,inar1241,69.42,27.87,Uralic,SMOOTH,northeuralex-smn-493_smooth-2,šolbâd,ʃolbɐd,Inari Sami,1,CLICS,smn,trill,wiki,NA,NA
northeuralex,northeuralex-sms,Skolt Sami,skol1241,68.83,29.72,Uralic,SMOOTH,northeuralex-sms-493_smooth-1,lää´ttes,laːtːʲɛs,Skolt Sami,1,CLICS,sms,trill,wiki,NA,NA
northeuralex,northeuralex-sjd,Kildin Sami,kild1236,68.22,35.83,Uralic,SMOOTH,northeuralex-sjd-493_smooth-1,ла̄тӭсь,laːtʲeɕ,Kildin Sami,1,CLICS,sjd,trill,wiki,NA,NA
northeuralex,northeuralex-sjd,Kildin Sami,kild1236,68.22,35.83,Uralic,SMOOTH,northeuralex-sjd-493_smooth-2,нё̄ллькесь,ɲoːʎːkeɕ,Kildin Sami,1,CLICS,sjd,trill,wiki,NA,NA
northeuralex,northeuralex-mrj,Hill Mari,west2392,56.33,46.33,Uralic,SMOOTH,northeuralex-mrj-493_smooth-1,ягылгы,jaɣəlɣə,Hill Mari,1,CLICS,mrj,trill,https://omniglot.com/writing/mari.htm,NA,NA
northeuralex,northeuralex-mdf,Moksha,moks1248,54.19,42.67,Uralic,SMOOTH,northeuralex-mdf-493_smooth-1,вадяв,vadʲav,Moksha,1,CLICS,mdf,trill,wiki,NA,NA
northeuralex,northeuralex-mdf,Moksha,moks1248,54.19,42.67,Uralic,SMOOTH,northeuralex-mdf-493_smooth-2,такор,takor,Moksha,1,CLICS,mdf,trill,wiki,NA,NA
northeuralex,northeuralex-udm,Udmurt,udmu1245,56.13,52.64,Uralic,SMOOTH,northeuralex-udm-493_smooth-1,гылыт,ɡɨlɨt,Udmurt,1,IDS,udm,NA,based on wikipedia,udm,yes
northeuralex,northeuralex-udm,Udmurt,udmu1245,56.13,52.64,Uralic,SMOOTH,northeuralex-udm-493_smooth-2,вольыт,volʲɨt,Udmurt,1,IDS,udm,NA,based on wikipedia,udm,yes
northeuralex,northeuralex-koi,Komi-Permyak,komi1269,59.66,54.80,Uralic,SMOOTH,northeuralex-koi-493_smooth-1,волькыт,voʎkɨt,Komi-Permyak,1,CLICS,koi,trill,wiki,NA,NA
northeuralex,northeuralex-enf,Forest Enets,fore1265,69.98,88.21,Uralic,SMOOTH,northeuralex-enf-493_smooth-1,салыта,saɫɨta,Forest Enets,1,CLICS,enf,trill,wiki,NA,NA
northeuralex,northeuralex-nio,Nganasan,ngan1291,73.14,86.21,Uralic,SMOOTH,northeuralex-nio-493_smooth-1,нәмәгәә,nəməɡəː,Nganasan,1,CLICS,nio,NA,NA,nio,NA
northeuralex,northeuralex-ben,Bengali,beng1280,24.00,90.00,Indo-European,SMOOTH,northeuralex-ben-493_smooth-1,মসৃণ,mɔʃrin,Bengali,1,IDS,ben,NA,cannot be determined; Phoible lists different phonemes,ben,NA
northeuralex,northeuralex-hin,Hindi,hind1269,27.20,78.00,Indo-European,SMOOTH,northeuralex-hin-493_smooth-1,चौरस,t͡ʃɔːrəs,Hindi,1,IDS,hin,NA,cannot be determined; Phoible lists different phonemes,hin,NA
northeuralex,northeuralex-hin,Hindi,hind1269,27.20,78.00,Indo-European,SMOOTH,northeuralex-hin-493_smooth-2,चिकना,t͡ʃɪknaː,Hindi,1,IDS,hin,NA,cannot be determined; Phoible lists different phonemes,hin,NA
northeuralex,northeuralex-pbu,Northern Pashto,nort2646,32.10,67.20,Indo-European,SMOOTH,northeuralex-pbu-493_smooth-1,ښوی,xwai,Northern Pashto,1,CLICS,pbu,NA,NA,NA,NA
northeuralex,northeuralex-ell,Modern Greek,mode1248,38.00,23.75,Indo-European,SMOOTH,northeuralex-ell-493_smooth-1,λείος,lios,Modern Greek,1,IDS,ell,NA,tap; wikipedia says it may be produced as trill in clusters,ell,no
northeuralex,northeuralex-ell,Modern Greek,mode1248,38.00,23.75,Indo-European,SMOOTH,northeuralex-ell-493_smooth-2,ομαλός,omalos,Modern Greek,1,IDS,ell,NA,tap; wikipedia says it may be produced as trill in clusters,ell,no
northeuralex,northeuralex-eng,English,stan1293,53.00,-1.00,Indo-European,SMOOTH,northeuralex-eng-493_smooth-1,smooth,smuːð,English,1,IDS,eng,NA,approximant,eng,no
northeuralex,northeuralex-bre,Breton,bret1244,48.25,-3.79,Indo-European,SMOOTH,northeuralex-bre-493_smooth-1,lintr,lint,Breton,1,IDS,bre,NA,NA,bre,yes
northeuralex,northeuralex-bre,Breton,bret1244,48.25,-3.79,Indo-European,SMOOTH,northeuralex-bre-493_smooth-2,levn,lɛvn,Breton,1,IDS,bre,NA,NA,bre,yes
northeuralex,northeuralex-lat,Latin,lati1261,41.90,12.45,Indo-European,SMOOTH,northeuralex-lat-493_smooth-1,levis,ɫeːwɪs,Latin,1,IDS,lat,NA,NA,lat,NA
northeuralex,northeuralex-ron,Romanian,roma1327,46.39,24.23,Indo-European,SMOOTH,northeuralex-ron-493_smooth-1,lins,lins,Romanian,1,IDS,ron,NA,NA,ron,yes
northeuralex,northeuralex-bak,Bashkir,bash1264,53.60,56.56,Turkic,SMOOTH,northeuralex-bak-493_smooth-1,шыма,ʃɯma,Bashkir,1,CLICS,bak,NA,NA,bak,NA
northeuralex,northeuralex-tat,Tatar,tata1255,55.00,50.00,Turkic,SMOOTH,northeuralex-tat-493_smooth-1,шома,ʃoma,Tatar,1,CLICS,tat,trill,wiki,NA,NA
northeuralex,northeuralex-chv,Chuvash,chuv1255,55.49,47.16,Turkic,SMOOTH,northeuralex-chv-493_smooth-1,такӑр,ˈtakər,Chuvash,1,CLICS,chv,NA,NA,chv,NA
northeuralex,northeuralex-sah,Sakha,yaku1245,62.00,130.00,Turkic,SMOOTH,northeuralex-sah-493_smooth-1,кылааккай,kɯlaːkːaj,Sakha,1,CLICS,sah,NA,NA,sah,NA
northeuralex,northeuralex-xal,Kalmyk,kalm1243,46.57,45.32,Mongolic,SMOOTH,northeuralex-xal-493_smooth-1,тегш,tʰeɡʃɛ,Kalmyk,1,CLICS,xal,trill,wiki,NA,NA
northeuralex,northeuralex-xal,Kalmyk,kalm1243,46.57,45.32,Mongolic,SMOOTH,northeuralex-xal-493_smooth-2,тиньгр,tʰiɲɡɛr,Kalmyk,1,CLICS,xal,trill,wiki,NA,NA
northeuralex,northeuralex-bua,Buryat,buri1258,51.83,107.60,Mongolic,SMOOTH,northeuralex-bua-493_smooth-1,мэлигэр,mɛliɡɛr,Buryat,1,CLICS,bua,trill,NA,NA,NA
northeuralex,northeuralex-bua,Buryat,buri1258,51.83,107.60,Mongolic,SMOOTH,northeuralex-bua-493_smooth-2,мэлшэгэр,mɛlʃɛɡɛr,Buryat,1,CLICS,bua,trill,NA,NA,NA
northeuralex,northeuralex-evn,Evenki,even1259,65.75,105.30,Tungusic,SMOOTH,northeuralex-evn-493_smooth-1,наптама,naptama,Evenki,1,CLICS,evn,trill,wiki,NA,NA
northeuralex,northeuralex-evn,Evenki,even1259,65.75,105.30,Tungusic,SMOOTH,northeuralex-evn-493_smooth-2,наптака̄н,naptakaːn,Evenki,1,CLICS,evn,trill,wiki,NA,NA
northeuralex,northeuralex-mnc,Manchu,manc1252,47.31,126.56,Tungusic,SMOOTH,northeuralex-mnc-493_smooth-1,nilukan,nilukʰan,Manchu,1,CLICS,mnc,NA,NA,mnc,NA
northeuralex,northeuralex-gld,Nanai,nana1257,48.43,134.80,Tungusic,SMOOTH,northeuralex-gld-493_smooth-1,нэе̄н,nəjə̃ːn,Nanai,1,CLICS,gld,NA,NA,gld,NA
northeuralex,northeuralex-gld,Nanai,nana1257,48.43,134.80,Tungusic,SMOOTH,northeuralex-gld-493_smooth-2,билдо-билдо бӣ,bi̟ldɔ-bi̟ldɔ_biː,Nanai,1,CLICS,gld,NA,NA,gld,NA
northeuralex,northeuralex-ket,Ket,kett1243,63.76,87.55,Yeniseian,SMOOTH,northeuralex-ket-493_smooth-1,уульсь,ʊːʎɕ,Ket,1,CLICS,ket,NA,NA,ket,NA
northeuralex,northeuralex-ykg,Northern Yukaghir,nort2745,69.00,155.00,Yukaghir,SMOOTH,northeuralex-ykg-493_smooth-1,мойиэм,mojeːm,Northern Yukaghir,1,CLICS,ykg,NA,NA,ykg,NA
northeuralex,northeuralex-yux,Southern Yukaghir,sout2750,65.75,150.83,Yukaghir,SMOOTH,northeuralex-yux-493_smooth-1,ńiďilō-,ɲid͡ʒiloː,Southern Yukaghir,1,CLICS,yux,NA,NA,yux,NA
northeuralex,northeuralex-yux,Southern Yukaghir,sout2750,65.75,150.83,Yukaghir,SMOOTH,northeuralex-yux-493_smooth-2,olġinmē-,olχinmeː,Southern Yukaghir,1,CLICS,yux,NA,NA,yux,NA
northeuralex,northeuralex-itl,Itelmen,itel1242,56.78,156.91,Chukotko-Kamchatkan,SMOOTH,northeuralex-itl-493_smooth-1,иӆҳлаҳ,iɬχlaχ,Itelmen,1,CLICS,itl,NA,NA,itl,NA
northeuralex,northeuralex-ckt,Chukchi,chuk1273,68.64,170.04,Chukotko-Kamchatkan,SMOOTH,northeuralex-ckt-493_smooth-1,ныпылгытрык’эн,nəpəɬɣətɹəqen,Chukchi,1,CLICS,ckt,NA,NA,ckt,NA
northeuralex,northeuralex-ain,Hokkaido Ainu,ainu1240,43.63,142.46,Ainu,SMOOTH,northeuralex-ain-493_smooth-1,rarak,ɾaɾak,Hokkaido Ainu,1,CLICS,ain,NA,NA,ain,NA
northeuralex,northeuralex-kor,Korean,kore1280,37.50,128.00,Koreanic,SMOOTH,northeuralex-kor-493_smooth-1,반들반들한,pandɯlbandɯlɦan,Korean,1,Google,kor,NA,NA,kor,NA
northeuralex,northeuralex-jpn,Japanese,nucl1643,35.00,135.00,Japonic,SMOOTH,northeuralex-jpn-493_smooth-1,滑らかな,näme̞ɾäkänä,Japanese,1,Google,jpn,NA,NA,jpn,NA
northeuralex,northeuralex-ale,Aleut,aleu1260,52.12,-174.29,Eskimo-Aleut,SMOOTH,northeuralex-ale-493_smooth-1,atxax-six,atxaxsix,Aleut,1,CLICS,ale,NA,NA,ale,NA
northeuralex,northeuralex-ess,Central Siberian Yupik,cent2128,63.43,-170.27,Eskimo-Aleut,SMOOTH,northeuralex-ess-493_smooth-1,матыгныӄыхнаӄ,matɨɡnɨqɨxnaq,Central Siberian Yupik,1,CLICS,ess,no rhotic,wiki,ess,NA
northeuralex,northeuralex-kal,Kalaallisut,kala1399,69.38,-52.86,Eskimo-Aleut,SMOOTH,northeuralex-kal-493_smooth-1,quasak,quasak,Kalaallisut,1,CLICS,kal,NA,NA,kal,NA
northeuralex,northeuralex-kan,Kannada,nucl1305,13.59,76.12,Dravidian,SMOOTH,northeuralex-kan-493_smooth-1,ನಯ,n̪əja,Kannada,1,Google,kan,NA,NA,kan,NA
northeuralex,northeuralex-mal,Malayalam,mala1464,9.59,76.77,Dravidian,SMOOTH,northeuralex-mal-493_smooth-1,മിനുസമുള്ള,min̪usamuɭːa,Malayalam,1,Google,mal,NA,NA,mal,NA
northeuralex,northeuralex-tam,Tamil,tami1289,10.52,78.83,Dravidian,SMOOTH,northeuralex-tam-493_smooth-1,வழுவழுப்பான,ʋʌɻuʋʌɻupːɑːnʌ,Tamil,1,IDS,tam,NA,flap or approximant,tam,no
northeuralex,northeuralex-tel,Telugu,telu1262,16.45,78.70,Dravidian,SMOOTH,northeuralex-tel-493_smooth-1,నున్నని,n̪un̪ːʌn̪i,Telugu,1,IDS,tel,NA,flap based on mixture of wikipedia and phoible (conflicting information),tel,no
northeuralex,northeuralex-bsk,Burushaski,buru1296,36.22,74.82,Burushaski,SMOOTH,northeuralex-bsk-493_smooth-1,tatáṅ,t̪aˈt̪aṅ,Burushaski,1,CLICS,bsk,NA,NA,bsk,NA
northeuralex,northeuralex-abk,Abkhaz,abkh1244,43.06,41.16,Abkhaz-Adyge,SMOOTH,northeuralex-abk-493_smooth-1,аимаҩзы,áimɑɥzɨ,Abkhaz,1,CLICS,abk,trill,wiki,NA,NA
northeuralex,northeuralex-ady,Adyghe,adyg1241,44.65,40.00,Abkhaz-Adyge,SMOOTH,northeuralex-ady-493_smooth-1,зэны́бжь,zaˈnəbʑ,Adyghe,1,CLICS,ady,trill,wiki,NA,NA
northeuralex,northeuralex-ava,Avar,avar1256,41.70,46.56,Nakh-Daghestanian,SMOOTH,northeuralex-ava-493_smooth-1,цӏвакараб,t͡sʼwakarab,Avar,8,CLICS,ava,NA,NA,ava,NA
northeuralex,northeuralex-ddo,Tsez,dido1241,42.26,45.81,Nakh-Daghestanian,SMOOTH,northeuralex-ddo-493_smooth-1,буйаьси,bujæsi,Tsez,3,CLICS,ddo,NA,NA,NA,NA
northeuralex,northeuralex-lbe,Lak,lakk1252,42.13,47.08,Nakh-Daghestanian,SMOOTH,northeuralex-lbe-493_smooth-1,дюрчӏусса,djurt͡ʃʼusːa,Lak,4,CLICS,lbe,NA,NA,lbe,NA
northeuralex,northeuralex-lez,Lezgian,lezg1247,41.52,47.90,Nakh-Daghestanian,SMOOTH,northeuralex-lez-493_smooth-1,цӏалцӏам,t͡sʼalt͡sʼam,Lezgian,2,CLICS,lez,trill,wiki,NA,NA
northeuralex,northeuralex-dar,Dargwa,darg1241,42.43,47.44,Nakh-Daghestanian,SMOOTH,northeuralex-dar-493_smooth-1,гъалагси,ʁalaɡsi,Dargwa,18,CLICS,dar,trill,wiki,NA,NA
northeuralex,northeuralex-che,Chechen,chec1245,43.50,45.50,Nakh-Daghestanian,SMOOTH,northeuralex-che-493_smooth-1,шера,ʃērə,Chechen,2,CLICS,che,NA,NA,che,NA
robinsonap,robinsonap-teiwa,Teiwa,teiw1235,-8.37662,124.174,Timor-Alor-Pantar,SMOOTH,robinsonap-teiwa-268_smooth-1,sordax 'slippery',sordax,Teiwa,4,CLICS,twe,no rhotic,wiki,NA,NA
robinsonap,robinsonap-abui,Abui,abui1241,-8.31058,124.588,Timor-Alor-Pantar,SMOOTH,robinsonap-abui-268_smooth-1,rula,rula,Abui,5,CLICS,abz,trill,wiki,NA,NA
robinsonap,robinsonap-blagar,Blagar,blag1240,-8.31787,124.251,Timor-Alor-Pantar,SMOOTH,robinsonap-blagar-268_smooth-1,dúla ‘slippery’,dúla,Blagar,9,CLICS,beu,trill,"Steinhauer, Hein (2014). ""Blagar"". In Schapper, Antoinette (ed.). The Papuan Languages of Timor, Alor and Pantar: Volume 1: Sketch Grammars. Walter de Gruyter. pp. 147–219",NA,NA
robinsonap,robinsonap-kamang,Kamang,kama1365,-8.26897,124.792,Timor-Alor-Pantar,SMOOTH,robinsonap-kamang-268_smooth-1,tulaka,tulaka,Kamang,2,CLICS,woi,NA,NA,woi,NA
robinsonap,robinsonap-wersing,Wersing,wers1238,-8.33936,124.932,Timor-Alor-Pantar,SMOOTH,robinsonap-wersing-268_smooth-1,terisi dolok,terisi dolok,Wersing,3,CLICS,kvw,trill,wiki,NA,NA
