Dataset,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form
hubercolumbian,hubercolumbian-Paez,Páez,paez1247,2.61516,-76.3125,Páez,SMOOTH,hubercolumbian-Paez-342_smooth-1,laβj,laβj
hubercolumbian,hubercolumbian-Paez,Páez,paez1247,2.61516,-76.3125,Páez,SMOOTH,hubercolumbian-Paez-342_smooth-2,xʲuʔde,xʲuʔde
hubercolumbian,hubercolumbian-Kakua,Kakua,cacu1241,0.88778,-69.5659,Kakua-Nukak,SMOOTH,hubercolumbian-Kakua-342_smooth-1,ʔiti³dĩ⁴,ʔiti³dĩ⁴
hubercolumbian,hubercolumbian-WitotoMinica,Witoto Mi̵ni̵ca,mini1256,-1.54535,-73.1107,Huitotoan,SMOOTH,hubercolumbian-WitotoMinica-342_smooth-1,rɯ́ɯrede,rɯ́ɯrede
hubercolumbian,hubercolumbian-Kogui,Kogui,cogu1240,10.9485,-73.8043,Chibchan,SMOOTH,hubercolumbian-Kogui-342_smooth-1,súlduk,súlduk
hubercolumbian,hubercolumbian-WitotoNipode,Witoto Ni̵pode,nupo1240,-2.34495,-70.9559,Huitotoan,SMOOTH,hubercolumbian-WitotoNipode-342_smooth-1,rɯ́ɯrede,rɯ́ɯrede
hubercolumbian,hubercolumbian-Mirana,Miraña,bora1263,-2.91467,-68.9093,Boran,SMOOTH,hubercolumbian-Mirana-342_smooth-1,pʰí̵rɯɯkʰɯ́ne,pʰí̵rɯɯkʰɯ́ne
hubercolumbian,hubercolumbian-Piratapuyo,Piratapuyo,pira1254,0.50714,-69.5032,Tucanoan,SMOOTH,hubercolumbian-Piratapuyo-342_smooth-1,jaʔpi,jaʔpi
hubercolumbian,hubercolumbian-Playero,Playero,play1240,6.90948,-71.0036,Guahiboan,SMOOTH,hubercolumbian-Playero-342_smooth-1,binéhai,binéhai
hubercolumbian,hubercolumbian-Playero,Playero,play1240,6.90948,-71.0036,Guahiboan,SMOOTH,hubercolumbian-Playero-342_smooth-2,ahúe,ahúe
hubercolumbian,hubercolumbian-WitotoMurui,Witoto Murui,muru1274,-1.13669,-73.8331,Huitotoan,SMOOTH,hubercolumbian-WitotoMurui-342_smooth-1,rɯhɯrede,rɯhɯrede
hubercolumbian,hubercolumbian-Ocaina,Ocaina,ocai1244,-2.159,-72.1422,Huitotoan,SMOOTH,hubercolumbian-Ocaina-342_smooth-1,ɸííji,ɸííji
hubercolumbian,hubercolumbian-Resigaro,Resígaro,resi1247,-2.48139,-71.3578,Arawakan,SMOOTH,hubercolumbian-Resigaro-342_smooth-1,heʔníʔ,heʔníʔ
hubercolumbian,hubercolumbian-Saliba,Sáliba,sali1298,5.30115,-69.3843,Jodi-Saliban,SMOOTH,hubercolumbian-Saliba-342_smooth-1,hekaga,hekaga
hubercolumbian,hubercolumbian-Saliba,Sáliba,sali1298,5.30115,-69.3843,Jodi-Saliban,SMOOTH,hubercolumbian-Saliba-342_smooth-2,hõĩga,hõĩga
hubercolumbian,hubercolumbian-Siona,Siona,sion1247,0.31733,-76.0237,Tucanoan,SMOOTH,hubercolumbian-Siona-342_smooth-1,goʔsihi,goʔsihi
hubercolumbian,hubercolumbian-Siriano,Siriano,siri1274,0.436515,-70.184,Tucanoan,SMOOTH,hubercolumbian-Siriano-342_smooth-1,sibírí,sibírí
hubercolumbian,hubercolumbian-Tatuyo,Tatuyo,tatu1247,0.55582,-70.5327,Tucanoan,SMOOTH,hubercolumbian-Tatuyo-342_smooth-1,jabí,jabí
hubercolumbian,hubercolumbian-Tucano,Tucano,tuca1252,0.579755,-69.5763,Tucanoan,SMOOTH,hubercolumbian-Tucano-342_smooth-1,jaʔpí,jaʔpí
hubercolumbian,hubercolumbian-EmberaTado,Embera Tadó,embe1261,5.23658,-77.1533,Chocoan,SMOOTH,hubercolumbian-EmberaTado-342_smooth-1,kʰakʰajá,kʰakʰajá
hubercolumbian,hubercolumbian-Tanimuca,Tanimuca,tani1257,-0.59023,-70.3853,Tucanoan,SMOOTH,hubercolumbian-Tanimuca-342_smooth-1,oia,oia
hubercolumbian,hubercolumbian-TuneboCentral,Tunebo Central,cent2150,6.8867,-72.097,Chibchan,SMOOTH,hubercolumbian-TuneboCentral-342_smooth-1,tuníra,tuníra
hubercolumbian,hubercolumbian-Tariano,Tariano,tari1256,0.440205,-68.9042,Arawakan,SMOOTH,hubercolumbian-Tariano-342_smooth-1,makapiʧʰínha,makapiʧʰínha
hubercolumbian,hubercolumbian-TsafiquiPila,Tsafiqui Pila,colo1256,-0.21181,-79.2347,Barbacoan,SMOOTH,hubercolumbian-TsafiquiPila-342_smooth-1,lajun,lajun
hubercolumbian,hubercolumbian-Totoro,Totoró,toto1306,2.55149,-76.6379,Barbacoan,SMOOTH,hubercolumbian-Totoro-342_smooth-1,lisoki̵tan,lisoki̵tan
hubercolumbian,hubercolumbian-Tuyuca,Tuyuca,tuyu1244,0.39441,-70.043515,Tucanoan,SMOOTH,hubercolumbian-Tuyuca-342_smooth-1,sipí,sipí
hubercolumbian,hubercolumbian-Waimaja,Waimaja,waim1255,0.30416,-70.1644,Tucanoan,SMOOTH,hubercolumbian-Waimaja-342_smooth-1,hipí,hipí
hubercolumbian,hubercolumbian-Waimaja,Waimaja,waim1255,0.30416,-70.1644,Tucanoan,SMOOTH,hubercolumbian-Waimaja-342_smooth-2,hipióro,hipióro
hubercolumbian,hubercolumbian-Wounaan,Wounaan,woun1238,8.5,-78.0,Chocoan,SMOOTH,hubercolumbian-Wounaan-342_smooth-1,ptpʰɯɾ,ptpʰɯɾ
hubercolumbian,hubercolumbian-Wanano,Wanano,guan1269,1.07554,-69.5705,Tucanoan,SMOOTH,hubercolumbian-Wanano-342_smooth-1,jaʔpi,jaʔpi
hubercolumbian,hubercolumbian-Wayuu,Wayuu,wayu1243,11.395566,-72.199791,Arawakan,SMOOTH,hubercolumbian-Wayuu-342_smooth-1,siráti̵si̵,siráti̵si̵
hubercolumbian,hubercolumbian-Yucuna,Yucuna,yucu1253,-0.76075,-71.0033,Arawakan,SMOOTH,hubercolumbian-Yucuna-342_smooth-1,kapilúni̵,kapilúni̵
hubercolumbian,hubercolumbian-Yukpa,Yukpa,yukp1241,9.67534,-73.0557,Cariban,SMOOTH,hubercolumbian-Yukpa-342_smooth-1,eróra,eróra
hubercolumbian,hubercolumbian-Yuruti,Yurutí,yuru1263,0.735585,-69.6955,Tucanoan,SMOOTH,hubercolumbian-Yuruti-342_smooth-1,sípii,sípii
ids,ids-26,Avar (Batlukh dialect),batl1238,None,None,Nakh-Daghestanian,SMOOTH,ids-26-15-770-1,битІара,bitʼara
ids,ids-27,Avar (Hid dialect),hidd1238,None,None,Nakh-Daghestanian,SMOOTH,ids-27-15-770-1,битІараб,bitʼarab
ids,ids-28,Avar (Andalal dialect),anda1281,None,None,Nakh-Daghestanian,SMOOTH,ids-28-15-770-1,"цІцІвакараб, цІцІирцІцІирараб",c̄ʼʷakarab
ids,ids-28,Avar (Andalal dialect),anda1281,None,None,Nakh-Daghestanian,SMOOTH,ids-28-15-770-2,"цІцІвакараб, цІцІирцІцІирараб",c̄ʼirc̄ʼirarab
ids,ids-29,Avar (Antsukh dialect),ancu1238,None,None,Nakh-Daghestanian,SMOOTH,ids-29-15-770-1,"цІвакраб, ламраб",cʼʷakrab
ids,ids-29,Avar (Antsukh dialect),ancu1238,None,None,Nakh-Daghestanian,SMOOTH,ids-29-15-770-2,"цІвакраб, ламраб",lamrab
ids,ids-30,Avar (Zakataly dialect),zaka1239,None,None,Nakh-Daghestanian,SMOOTH,ids-30-15-770-1,лямраб,lyamrab
ids,ids-31,Avar (Karakh dialect),kara1473,None,None,Nakh-Daghestanian,SMOOTH,ids-31-15-770-1,"битІураб, цІвакураб",bitʼurab
ids,ids-31,Avar (Karakh dialect),kara1473,None,None,Nakh-Daghestanian,SMOOTH,ids-31-15-770-2,"битІураб, цІвакураб",cʼʷakurab
ids,ids-32,Andi,andi1255,42.8078,46.2919,Nakh-Daghestanian,SMOOTH,ids-32-15-770-1,гьарчІчІи,harč̄ʼi
ids,ids-33,Akhvakh (Northern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,SMOOTH,ids-33-15-770-1,"кьІабадабе, кьІедабе, цІвакадабе",ƛʼabadabe
ids,ids-33,Akhvakh (Northern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,SMOOTH,ids-33-15-770-2,"кьІабадабе, кьІедабе, цІвакадабе",ƛʼedabe
ids,ids-33,Akhvakh (Northern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,SMOOTH,ids-33-15-770-3,"кьІабадабе, кьІедабе, цІвакадабе",cʼʷakadabe
ids,ids-34,Akhvakh (Southern dialect),akhv1239,42.4003,46.3037,Nakh-Daghestanian,SMOOTH,ids-34-15-770-1,лимедаб,limedab
ids,ids-35,Bagvalal,bagv1239,42.3966,46.1041,Nakh-Daghestanian,SMOOTH,ids-35-15-770-1,"ламидуб, рагьадуб",lamidub
ids,ids-35,Bagvalal,bagv1239,42.3966,46.1041,Nakh-Daghestanian,SMOOTH,ids-35-15-770-2,"ламидуб, рагьадуб",rahadub
ids,ids-37,Botlikh,botl1242,42.665,46.22,Nakh-Daghestanian,SMOOTH,ids-37-15-770-1,битІи,bitʼi
ids,ids-38,Godoberi,ghod1238,42.7428,46.2252,Nakh-Daghestanian,SMOOTH,ids-38-15-770-1,битІи(ссу),bitʼi
ids,ids-39,Karata,kara1474,42.6501,46.3151,Nakh-Daghestanian,SMOOTH,ids-39-15-770-1,жержабоб,žeržabob
ids,ids-40,Karata (Tokitin dialect),toki1238,42.5727,46.3724,Nakh-Daghestanian,SMOOTH,ids-40-15-770-1,цІвакилуб,cʼʷakilub
ids,ids-41,Khwarshi (Khwarshi dialect),xvar1237,None,None,Nakh-Daghestanian,SMOOTH,ids-41-15-770-1,гагалу,gagalu
ids,ids-42,Hinuq,hinu1240,42.4502,45.8064,Nakh-Daghestanian,SMOOTH,ids-42-15-770-1,гагару,gagaru
ids,ids-50,Tindi,tind1238,42.3316,45.9227,Nakh-Daghestanian,SMOOTH,ids-50-15-770-1,чаᴴчуб,čaⁿčub
ids,ids-51,Chamalal,cham1309,42.5024,45.995,Nakh-Daghestanian,SMOOTH,ids-51-15-770-1,шаᴴшуб,šaⁿšub
ids,ids-52,Hunzib,hunz1247,42.0808,46.1369,Nakh-Daghestanian,SMOOTH,ids-52-15-770-1,какалу,kakalu
ids,ids-54,Khwarshi (Inkhokvari dialect),inxo1238,None,None,Nakh-Daghestanian,SMOOTH,ids-54-15-770-1,гагалу,gagalu
ids,ids-55,Tsez (Sagada dialect),saga1261,None,None,Nakh-Daghestanian,SMOOTH,ids-55-15-770-1,хІеренав,ħerenaw
ids,ids-56,Lak,lakk1252,42.1328,47.0809,Nakh-Daghestanian,SMOOTH,ids-56-15-770-1,саргъунсса,sarɣuns̄a
ids,ids-57,Dargwa,darg1241,42.4257,47.4388,Nakh-Daghestanian,SMOOTH,ids-57-15-770-1,"гъалагси, лугІянси",ɣalagsi
ids,ids-57,Dargwa,darg1241,42.4257,47.4388,Nakh-Daghestanian,SMOOTH,ids-57-15-770-2,"гъалагси, лугІянси",luʕaˤnsi
ids,ids-58,Dargwa (Itsari dialect),icar1234,None,None,Nakh-Daghestanian,SMOOTH,ids-58-15-770-1,лягъумци,laˤɣumci
ids,ids-59,Dargwa (Kubachi dialect),kuba1248,42.08504,47.601843,Nakh-Daghestanian,SMOOTH,ids-59-15-770-1,лугъунзиб,luɣunzib
ids,ids-60,Dargwa (Khajdak dialect),kajt1238,42.052428,47.776611,Nakh-Daghestanian,SMOOTH,ids-60-15-770-1,лигъянкай,liɣaˤnkay
ids,ids-61,Aghul,aghu1253,41.9242,47.5843,Nakh-Daghestanian,SMOOTH,ids-61-15-770-1,шергвеф,šergʷef
ids,ids-62,Archi (variety 1),arch1244,42.3239,46.8267,Nakh-Daghestanian,SMOOTH,ids-62-15-770-1,чулаттут,čulat̄ut
ids,ids-63,Budukh,budu1248,41.2272,48.3353,Nakh-Daghestanian,SMOOTH,ids-63-15-770-1,гІамавар,ʕamawar
ids,ids-64,Lezgian,lezg1247,41.5157,47.8951,Nakh-Daghestanian,SMOOTH,ids-64-15-770-1,цІалцІам,cʼalcʼam
ids,ids-65,Lezgi (Mikrakh dialect),lezg1247,41.5157,47.8951,Nakh-Daghestanian,SMOOTH,ids-65-15-770-1,цІалцІам,cʼalcʼam
ids,ids-66,Rutul,rutu1240,41.6187,47.3244,Nakh-Daghestanian,SMOOTH,ids-66-15-770-1,дуьзды,düzdɨ
ids,ids-67,Tabasaran (Northern dialect Khanag subdialect),taba1259,42.0198,47.8379,Nakh-Daghestanian,SMOOTH,ids-67-15-770-1,лечІвув,lečʼʷuw
ids,ids-68,Tabasaran (Southern dialect),sout2752,None,None,Nakh-Daghestanian,SMOOTH,ids-68-15-770-1,цІалцІм,cʼalcʼm
ids,ids-69,Khinalug,khin1240,41.1801,48.0571,Nakh-Daghestanian,SMOOTH,ids-69-15-770-1,"гьамавар, никІаьз",hamawar
ids,ids-69,Khinalug,khin1240,41.1801,48.0571,Nakh-Daghestanian,SMOOTH,ids-69-15-770-2,"гьамавар, никІаьз",nikʼäz
ids,ids-70,Tsakhur,tsak1249,41.5916,46.8858,Nakh-Daghestanian,SMOOTH,ids-70-15-770-1,гьамаварын,hamawarɨn
ids,ids-71,Azerbaijani,nort2697,40.9777,46.4737,Turkic,SMOOTH,ids-71-15-770-1,"һамар, дүз",hamar
ids,ids-71,Azerbaijani,nort2697,40.9777,46.4737,Turkic,SMOOTH,ids-71-15-770-2,"һамар, дүз",düz
ids,ids-72,Kumyk,kumy1244,43.0,47.0,Turkic,SMOOTH,ids-72-15-770-1,"тегиш, тюз",tegiš
ids,ids-72,Kumyk,kumy1244,43.0,47.0,Turkic,SMOOTH,ids-72-15-770-2,"тегиш, тюз",tüz
ids,ids-73,Nogai,noga1249,43.5917,46.6618,Turkic,SMOOTH,ids-73-15-770-1,"тешс, туьз",tešs
ids,ids-73,Nogai,noga1249,43.5917,46.6618,Turkic,SMOOTH,ids-73-15-770-2,"тешс, туьз",tüz
ids,ids-74,Judeo-Tat,jude1256,42.068306,48.264749,Indo-European,SMOOTH,ids-74-15-770-1,шумол,šumol
ids,ids-75,Chechen,chec1245,43.5,45.5,Nakh-Daghestanian,SMOOTH,ids-75-15-770-1,ше̄ра,šēra
ids,ids-80,Udi,udii1243,40.9,47.7236,Nakh-Daghestanian,SMOOTH,ids-80-15-770-1,гьамавар,hamavar
ids,ids-81,Avar (Kusur dialect),avar1256,41.7047,46.558,Nakh-Daghestanian,SMOOTH,ids-81-15-770-1,нихІнихІураб,niħniħurab
ids,ids-107,Avar,avar1256,41.7047,46.558,Nakh-Daghestanian,SMOOTH,ids-107-15-770-1,цІвакараб,cʼʷakarab
ids,ids-126,Erzya Mordvin,erzy1239,52.8548,45.3901,Uralic,SMOOTH,ids-126-15-770-1,valanʸa,valanʸa
ids,ids-127,Estonian,esto1258,58.55,25.82,Uralic,SMOOTH,ids-127-15-770-1,sile; tasane,sile
ids,ids-127,Estonian,esto1258,58.55,25.82,Uralic,SMOOTH,ids-127-15-770-2,sile; tasane,tasane
ids,ids-128,Finnish,finn1318,64.7628,25.5577,Uralic,SMOOTH,ids-128-15-770-1,sileæ; tasainen,sileæ
ids,ids-128,Finnish,finn1318,64.7628,25.5577,Uralic,SMOOTH,ids-128-15-770-2,sileæ; tasainen,tasainen
ids,ids-131,Hungarian,hung1274,46.9068585714,19.6555271429,Uralic,SMOOTH,ids-131-15-770-1,sima,šima
ids,ids-135,Khanty,khan1273,62.4308,66.1218,Uralic,SMOOTH,ids-135-15-770-1,paylɨ,paylɨ
ids,ids-139,Komi,komi1268,64.0527,54.946,Uralic,SMOOTH,ids-139-15-770-1,šɩlʸɩd; molʸɩd,šɩlʸɩd
ids,ids-139,Komi,komi1268,64.0527,54.946,Uralic,SMOOTH,ids-139-15-770-2,šɩlʸɩd; molʸɩd,molʸɩd
ids,ids-143,Northern Saami,nort2671,68.725,22.1113,Uralic,SMOOTH,ids-143-15-770-1,livttis,livttis
ids,ids-146,Mansi,mans1258,64.4118,61.344,Uralic,SMOOTH,ids-146-15-770-1,sastum,sastum
ids,ids-147,Mari,east2328,55.8307,48.405,Uralic,SMOOTH,ids-147-15-770-1,'tör̃ ~ šə'ma,'tör̃
ids,ids-147,Mari,east2328,55.8307,48.405,Uralic,SMOOTH,ids-147-15-770-2,'tör̃ ~ šə'ma,šə'ma
ids,ids-148,Nenets,nene1249,66.1775,71.0234,Uralic,SMOOTH,ids-148-15-770-1,salmuy,salmuy
ids,ids-151,Selkup,selk1253,59.9409,82.3004,Uralic,SMOOTH,ids-151-15-770-1,nur̃ḳɨlʸ,nur̃ḳɨlʸ
ids,ids-159,Udmurt,udmu1245,56.12921,52.63548,Uralic,SMOOTH,ids-159-15-770-1,volʸɩt; čoškɩt,volʸɩt
ids,ids-159,Udmurt,udmu1245,56.12921,52.63548,Uralic,SMOOTH,ids-159-15-770-2,volʸɩt; čoškɩt,čoškɩt
ids,ids-160,Bezhta,bezh1248,42.1206,46.0332,Nakh-Daghestanian,SMOOTH,ids-160-15-770-1,кІакІало,kʼakʼalo
ids,ids-162,Tsez (Mokok dialect),dido1241,42.2646,45.8096,Nakh-Daghestanian,SMOOTH,ids-162-15-770-1,гагару,gagaru
ids,ids-164,Dargwa (Muiri dialect),darg1241,42.4257,47.4388,Nakh-Daghestanian,SMOOTH,ids-164-15-770-1,лагІанил,laʕanil
ids,ids-165,Lezgian (Quba dialect),quba1246,None,None,Nakh-Daghestanian,SMOOTH,ids-165-15-770-1,цІалцІам,cʼalcʼam
ids,ids-166,Azerbaijani (Terekeme dialect),nort2697,40.9777,46.4737,Turkic,SMOOTH,ids-166-15-770-1,дуьз,düz
ids,ids-167,Ancient Greek,anci1242,39.8155,21.9129,Indo-European,SMOOTH,ids-167-15-770-1,'leios,'leios
ids,ids-168,Modern Greek,mode1248,38.36,23.13,Indo-European,SMOOTH,ids-168-15-770-1,'lios,'lios
ids,ids-169,Latin,lati1261,41.9026,12.4502,Indo-European,SMOOTH,ids-169-15-770-1,lēvis,lēvis
ids,ids-170,Italian,ital1282,43.0464,12.6489,Indo-European,SMOOTH,ids-170-15-770-1,liscio,liscio
ids,ids-171,French,stan1290,48.0,2.0,Indo-European,SMOOTH,ids-171-15-770-1,lisse,lisse
ids,ids-172,Panare,enap1235,6.95035,-65.8483,Cariban,SMOOTH,ids-172-15-770-1,t-ɨkarin-ke,t-ɨkarin-ke
ids,ids-173,Macushi,macu1259,4.31861,-60.2209,Cariban,SMOOTH,ids-173-15-770-1,erekkuru,erekkuru
ids,ids-174,De'kwana,maqu1238,4.70705,-64.3877,Cariban,SMOOTH,ids-174-15-770-1,tɨwansuʔde,tɨwansuʔde
ids,ids-175,Wai Wai,waiw1244,1.50881,-59.1417,Cariban,SMOOTH,ids-175-15-770-1,t-memese,t-memese
ids,ids-176,Spanish,stan1288,40.4414,-1.11788,Indo-European,SMOOTH,ids-176-15-770-1,suave; liso,suave
ids,ids-176,Spanish,stan1288,40.4414,-1.11788,Indo-European,SMOOTH,ids-176-15-770-2,suave; liso,liso
ids,ids-177,Catalan,stan1289,41.453,1.569,Indo-European,SMOOTH,ids-177-15-770-1,llis,llis
ids,ids-178,Portuguese,port1283,39.91,-8.1,Indo-European,SMOOTH,ids-178-15-770-1,liso; macio,liso
ids,ids-178,Portuguese,port1283,39.91,-8.1,Indo-European,SMOOTH,ids-178-15-770-2,liso; macio,macio
ids,ids-179,Romanian,roma1327,46.3913,24.2256,Indo-European,SMOOTH,ids-179-15-770-1,neted,neted
ids,ids-180,Old Irish,oldi1245,53.0,-8.0,Indo-European,SMOOTH,ids-180-15-770-1,rēid; mīn,rēid
ids,ids-180,Old Irish,oldi1245,53.0,-8.0,Indo-European,SMOOTH,ids-180-15-770-2,rēid; mīn,mīn
ids,ids-181,Irish,iris1253,53.2186,-7.61509,Indo-European,SMOOTH,ids-181-15-770-1,réidh; mín,réidh
ids,ids-181,Irish,iris1253,53.2186,-7.61509,Indo-European,SMOOTH,ids-181-15-770-2,réidh; mín,mín
ids,ids-182,Welsh,wels1247,52.0,-4.0,Indo-European,SMOOTH,ids-182-15-770-1,llyfn,llyfn
ids,ids-183,Breton,bret1244,48.2452,-3.78934,Indo-European,SMOOTH,ids-183-15-770-1,flour,flour
ids,ids-184,Gothic,goth1244,46.9304,29.9786,Indo-European,SMOOTH,ids-184-15-770-1,slaihts,slaihts
ids,ids-185,Old Norse,oldn1244,63.42,10.38,Indo-European,SMOOTH,ids-185-15-770-1,slēttr,slēttr
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,SMOOTH,ids-186-15-770-1,glat; jævn,glat
ids,ids-186,Danish,dani1285,54.8655,9.36284,Indo-European,SMOOTH,ids-186-15-770-2,glat; jævn,jævn
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,SMOOTH,ids-187-15-770-1,slät; jämn; glatt,slät
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,SMOOTH,ids-187-15-770-2,slät; jämn; glatt,jämn
ids,ids-187,Swedish,swed1254,59.800634,17.389526,Indo-European,SMOOTH,ids-187-15-770-3,slät; jämn; glatt,glatt
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,SMOOTH,ids-188-15-770-1,smēθe; unrūh,smēθe
ids,ids-188,Old English,olde1238,51.06,-1.31,Indo-European,SMOOTH,ids-188-15-770-2,smēθe; unrūh,unrūh
ids,ids-189,Middle English,midd1317,51.65,-1.11,Indo-European,SMOOTH,ids-189-15-770-1,smothe; smethe; slight,smothe
ids,ids-189,Middle English,midd1317,51.65,-1.11,Indo-European,SMOOTH,ids-189-15-770-2,smothe; smethe; slight,smethe
ids,ids-189,Middle English,midd1317,51.65,-1.11,Indo-European,SMOOTH,ids-189-15-770-3,smothe; smethe; slight,slight
ids,ids-190,English,stan1293,53.0,-1.0,Indo-European,SMOOTH,ids-190-15-770-1,smooth,smooth
ids,ids-191,Dutch,dutc1256,52.0,5.0,Indo-European,SMOOTH,ids-191-15-770-1,glad; effen,glad
ids,ids-191,Dutch,dutc1256,52.0,5.0,Indo-European,SMOOTH,ids-191-15-770-2,glad; effen,effen
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,SMOOTH,ids-192-15-770-1,sleht; (h)lūt(t)ar,sleht
ids,ids-192,Old High German,oldh1241,52.0,10.0,Indo-European,SMOOTH,ids-192-15-770-2,sleht; (h)lūt(t)ar,lūtar
ids,ids-193,Middle High German,midd1343,48.254,10.599,Indo-European,SMOOTH,ids-193-15-770-1,glat; sleht; eben,glat
ids,ids-193,Middle High German,midd1343,48.254,10.599,Indo-European,SMOOTH,ids-193-15-770-2,glat; sleht; eben,sleht
ids,ids-193,Middle High German,midd1343,48.254,10.599,Indo-European,SMOOTH,ids-193-15-770-3,glat; sleht; eben,eben
ids,ids-194,German,stan1295,48.649,12.4676,Indo-European,SMOOTH,ids-194-15-770-1,glatt; eben,glatt
ids,ids-194,German,stan1295,48.649,12.4676,Indo-European,SMOOTH,ids-194-15-770-2,glatt; eben,eben
ids,ids-195,Yiddish,east2295,51.75,19.42,Indo-European,SMOOTH,ids-195-15-770-1,glat(ik),glat
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,SMOOTH,ids-196-15-770-1,lýgus; plýnas; glotnùs,lýgus
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,SMOOTH,ids-196-15-770-2,lýgus; plýnas; glotnùs,plýnas
ids,ids-196,Lithuanian,lith1251,55.1429,23.9601,Indo-European,SMOOTH,ids-196-15-770-3,lýgus; plýnas; glotnùs,glotnùs
ids,ids-197,Latvian,latv1249,56.826108,24.309118,Indo-European,SMOOTH,ids-197-15-770-1,gluds,gluds
ids,ids-199,Old Church Slavonic,chur1257,43.7171,22.8442,Indo-European,SMOOTH,ids-199-15-770-1,gladŭkŭ,gladŭkŭ
ids,ids-200,Bulgarian,bulg1262,43.3646,25.047,Indo-European,SMOOTH,ids-200-15-770-1,gládək,gládək
ids,ids-201,Serbo-Croatian,sout1528,44.15,18.81,Indo-European,SMOOTH,ids-201-15-770-1,gladak,gladak
ids,ids-202,Czech,czec1258,49.873398,15.10437,Indo-European,SMOOTH,ids-202-15-770-1,hladký,hladký
ids,ids-203,Polish,poli1260,51.8439,18.6255,Indo-European,SMOOTH,ids-203-15-770-1,gładki,gładki
ids,ids-204,Russian,russ1263,59.0,50.0,Indo-European,SMOOTH,ids-204-15-770-1,gladkij,gladkij
ids,ids-206,Armenian (Eastern variety),nucl1235,40.0,45.0,Indo-European,SMOOTH,ids-206-15-770-1,"hartʰ, voɣorkˀ",hartʰ
ids,ids-206,Armenian (Eastern variety),nucl1235,40.0,45.0,Indo-European,SMOOTH,ids-206-15-770-2,"hartʰ, voɣorkˀ",voɣorkˀ
ids,ids-207,Armenian (Western variety),homs1234,40.1897,44.4839,Indo-European,SMOOTH,ids-207-15-770-1,"hart, voɣorg",hart
ids,ids-207,Armenian (Western variety),homs1234,40.1897,44.4839,Indo-European,SMOOTH,ids-207-15-770-2,"hart, voɣorg",voɣorg
ids,ids-208,Hittite,hitt1242,40.0,35.0,Indo-European,SMOOTH,ids-208-15-770-1,alpu-,alpu-
ids,ids-210,Tocharian B,tokh1243,41.65,82.9,Indo-European,SMOOTH,ids-210-15-770-1,ṣmare,ṣmare
ids,ids-211,Sanskrit,sans1269,20.0,77.0,Indo-European,SMOOTH,ids-211-15-770-1,sama-; šlakṣṇa-,sama-
ids,ids-211,Sanskrit,sans1269,20.0,77.0,Indo-European,SMOOTH,ids-211-15-770-2,sama-; šlakṣṇa-,šlakṣṇa-
ids,ids-212,Romani,vlax1238,46.09,18.16,Indo-European,SMOOTH,ids-212-15-770-1,[kovlo],kovlo
ids,ids-214,Persian,west2369,32.9,53.3,Indo-European,SMOOTH,ids-214-15-770-1,hæmvɑr,hæmvɑr
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,SMOOTH,ids-215-15-770-1,šʁē; špē; mrīḳ,šʁē
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,SMOOTH,ids-215-15-770-2,šʁē; špē; mrīḳ,špē
ids,ids-215,Ancient Aramaic,olda1245,32.84,37.0,Afro-Asiatic,SMOOTH,ids-215-15-770-3,šʁē; špē; mrīḳ,mrīḳ
ids,ids-218,Jamaican Creole (Limonese Creole dialect),jama1262,18.13,-77.2612,Indo-European,SMOOTH,ids-218-15-770-1,smud,smud
ids,ids-219,Basque,basq1248,43.2787,-1.31622,Basque,SMOOTH,ids-219-15-770-1,[leɲ],leɲ
ids,ids-220,Hausa,haus1257,11.1513,8.7804,Afro-Asiatic,SMOOTH,ids-220-15-770-1,sumul; santsi; laushi,sumul
ids,ids-220,Hausa,haus1257,11.1513,8.7804,Afro-Asiatic,SMOOTH,ids-220-15-770-2,sumul; santsi; laushi,santsi
ids,ids-220,Hausa,haus1257,11.1513,8.7804,Afro-Asiatic,SMOOTH,ids-220-15-770-3,sumul; santsi; laushi,laushi
ids,ids-221,Polci,polc1243,10.0258,9.53362,Afro-Asiatic,SMOOTH,ids-221-15-770-1,mul,mul
ids,ids-222,Nahuatl (Sierra de Zacapoaxtla variety),high1278,20.1554,-97.5556,Uto-Aztecan,SMOOTH,ids-222-15-770-1,alaš-ti-k; yemaš-c̷in,alaš-ti-k
ids,ids-222,Nahuatl (Sierra de Zacapoaxtla variety),high1278,20.1554,-97.5556,Uto-Aztecan,SMOOTH,ids-222-15-770-2,alaš-ti-k; yemaš-c̷in,yemaš-c̷in
