iso.x,language,eng_orig.x,roughness,trans,back_trans,language_n,rough,iso639.3,regexp.r,regexp.l,r,l,mbranch,stock,area,continent,longitude,latitude,regexp.t,regexp.n,regexp.s,regexp.k,regexp.m,regexp.p,regexp.b,regexp.d,t,d,p,b,k,s,m,n,id,iso.y,eng_orig.y,trans_qual
ar,Arabic,crisp,2,هش,crisp,62,TRUE,arb,ر,ل,FALSE,FALSE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar crisp,NA,NA,NA
ar,Arabic,silky,-5.9,حريري,silky,62,FALSE,arb,ر,ل,TRUE,FALSE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar silky,NA,NA,NA
ar,Arabic,rocky,4.8,صخري,rocky,62,TRUE,arb,ر,ل,TRUE,FALSE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar rocky,NA,NA,NA
ar,Arabic,barbed,6.3,شائك,barbed,62,TRUE,arb,ر,ل,FALSE,FALSE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar barbed,NA,NA,NA
ar,Arabic,hairy,0,كثير الشعر,hairy,62,TRUE,arb,ر,ل,TRUE,TRUE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar hairy,NA,NA,NA
ar,Arabic,furry,-2.8,فروي,furry,62,FALSE,arb,ر,ل,TRUE,FALSE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar furry,NA,NA,NA
ar,Arabic,waxy,-3.6,شمعي,waxy,62,FALSE,arb,ر,ل,FALSE,FALSE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar waxy,NA,NA,NA
ar,Arabic,greasy,-5.1,دهني,greasy,62,FALSE,arb,ر,ل,FALSE,FALSE,West Semitic,Semitic,N Africa,Africa,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ar greasy,NA,NA,NA
az,Azeerbaijani,grooved,1.7,yivli,grooved,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az grooved,NA,NA,NA
az,Azeerbaijani,velvety,-5.3,məxməri,velvety,36,FALSE,aze,r,l,TRUE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az velvety,NA,NA,NA
az,Azeerbaijani,fuzzy,-1.6,qeyri-səlis,fuzzy,36,FALSE,aze,r,l,TRUE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az fuzzy,NA,NA,NA
az,Azeerbaijani,abrasive,6.3,aşındırıcı,abrasive,36,TRUE,aze,r,l,TRUE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az abrasive,NA,NA,NA
az,Azeerbaijani,slippery,-6.2,sürüşkən,slippery,36,FALSE,aze,r,l,TRUE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az slippery,NA,NA,NA
az,Azeerbaijani,rough,6.2,kobud,rough,36,TRUE,aze,r,l,FALSE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az rough,NA,NA,NA
az,Azeerbaijani,textured,0.8,dokulu,textured,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az textured,NA,NA,NA
az,Azeerbaijani,wooden,1.3,taxta,wooden,36,TRUE,aze,r,l,FALSE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az wooden,NA,NA,NA
az,Azeerbaijani,polished,-5.3,cilalanmışdır,polished,36,FALSE,aze,r,l,TRUE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az polished,NA,NA,NA
az,Azeerbaijani,painted,-3,boyalı,painted,36,FALSE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az painted,NA,NA,NA
az,Azeerbaijani,woolly,0,yünlü,woolly,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az woolly,NA,NA,NA
az,Azeerbaijani,beaded,3,boncuklu,beaded,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az beaded,NA,NA,NA
az,Azeerbaijani,sandy,3.9,qumlu,sandy,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az sandy,NA,NA,NA
az,Azeerbaijani,icy,-4.3,buzlu,icy,36,FALSE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az icy,NA,NA,NA
az,Azeerbaijani,ceramic,-2.5,keramika,ceramic,36,FALSE,aze,r,l,TRUE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az ceramic,NA,NA,NA
az,Azeerbaijani,flat,-2.7,düz,flat,36,FALSE,aze,r,l,FALSE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az flat,NA,NA,NA
az,Azeerbaijani,perforated,0.4,perforasiya edilmiş,perforated,36,TRUE,aze,r,l,TRUE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az perforated,NA,NA,NA
az,Azeerbaijani,dusty,-0.8,tozlu,dusty,36,FALSE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az dusty,NA,NA,NA
az,Azeerbaijani,cracked,3.5,çatladı,cracked,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az cracked,NA,NA,NA
az,Azeerbaijani,fibrous,2.3,lifli,fibrous,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az fibrous,NA,NA,NA
az,Azeerbaijani,smooth,-6.9,hamar,smooth,36,FALSE,aze,r,l,TRUE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az smooth,NA,NA,NA
az,Azeerbaijani,rocky,4.8,qayalı,rocky,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az rocky,NA,NA,NA
az,Azeerbaijani,hairy,0,tüklü,hairy,36,TRUE,aze,r,l,FALSE,TRUE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az hairy,NA,NA,NA
az,Azeerbaijani,woven,-0.2,toxunmuşdur,woven,36,FALSE,aze,r,l,TRUE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az woven,NA,NA,NA
az,Azeerbaijani,blunt,0.5,künt,blunt,36,TRUE,aze,r,l,FALSE,FALSE,Common Turkic,Turkic,Greater Mesopotamia,W and SW Eurasia,48.5,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,az blunt,NA,NA,NA
be,Belarusian,ridged,3.1,коньковый,ridged,55,TRUE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,be ridged,NA,NA,NA
be,Belarusian,velvety,-5.3,аксаміцісты,velvety,55,FALSE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,be velvety,NA,NA,NA
be,Belarusian,ribbed,3.4,рабрысты,ribbed,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,be ribbed,NA,NA,NA
be,Belarusian,abrasive,6.3,абразіўны,abrasive,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,be abrasive,NA,NA,NA
be,Belarusian,bony,2.5,кашчавы,bony,55,TRUE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,be bony,NA,NA,NA
be,Belarusian,slippery,-6.2,слізкі,slippery,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,be slippery,NA,NA,NA
be,Belarusian,rough,6.2,грубы,rough,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,be rough,NA,NA,NA
be,Belarusian,textured,0.8,тэкстураваных,textured,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,be textured,NA,NA,NA
be,Belarusian,polished,-5.3,паліраваны,polished,55,FALSE,bel,[Рр],[Лл],TRUE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,be polished,NA,NA,NA
be,Belarusian,painted,-3,афарбаваны,painted,55,FALSE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,be painted,NA,NA,NA
be,Belarusian,serrated,4,вышчэрблены,serrated,55,TRUE,bel,[Рр],[Лл],TRUE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,be serrated,NA,NA,NA
be,Belarusian,woolly,0,шарсцісты,woolly,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,be woolly,NA,NA,NA
be,Belarusian,crinkly,2.7,маршчыністы,crinkly,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,be crinkly,NA,NA,NA
be,Belarusian,crumpled,3.1,пакамячаную,crumpled,55,TRUE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,be crumpled,NA,NA,NA
be,Belarusian,sandy,3.9,пяшчаны,sandy,55,TRUE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,be sandy,NA,NA,NA
be,Belarusian,scratchy,5,калючы,scratchy,55,TRUE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,be scratchy,NA,NA,NA
be,Belarusian,pebbly,3.8,пакрыты галькай,pebbly,55,TRUE,bel,[Рр],[Лл],TRUE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,be pebbly,NA,NA,NA
be,Belarusian,firm,4.2,фірма,firm,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,be firm,NA,NA,NA
be,Belarusian,ceramic,-2.5,керамічны,ceramic,55,FALSE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,be ceramic,NA,NA,NA
be,Belarusian,gelatinous,-4.2,сцюдзяністы,gelatinous,55,FALSE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,be gelatinous,NA,NA,NA
be,Belarusian,bald,-4.1,пляшывы,bald,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,be bald,NA,NA,NA
be,Belarusian,creamy,-4.8,сметанковы,creamy,55,FALSE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,be creamy,NA,NA,NA
be,Belarusian,varnished,-3.7,лакаваны,varnished,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,be varnished,NA,NA,NA
be,Belarusian,holey,2,дзіравы,holey,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,be holey,NA,NA,NA
be,Belarusian,grimy,-1.2,мурзаты,grimy,55,FALSE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,be grimy,NA,NA,NA
be,Belarusian,oily,-6.2,масляністы,oily,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,be oily,NA,NA,NA
be,Belarusian,crumbly,3.2,рассыпісты,crumbly,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,be crumbly,NA,NA,NA
be,Belarusian,perforated,0.4,перфараваны,perforated,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,be perforated,NA,NA,NA
be,Belarusian,scaly,1.9,лускаваты,scaly,55,TRUE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,be scaly,NA,NA,NA
be,Belarusian,dusty,-0.8,пыльны,dusty,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,be dusty,NA,NA,NA
be,Belarusian,ragged,3.3,абарваны,ragged,55,TRUE,bel,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,be ragged,NA,NA,NA
be,Belarusian,scrunchy,0.6,гумка для валасоў,scrunchy,55,TRUE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,be scrunchy,NA,NA,NA
be,Belarusian,fibrous,2.3,кудзелісты,fibrous,55,TRUE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,be fibrous,NA,NA,NA
be,Belarusian,silky,-5.9,шаўкавісты,silky,55,FALSE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,be silky,NA,NA,NA
be,Belarusian,satiny,-5.3,атл`асный,satiny,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,be satiny,NA,NA,NA
be,Belarusian,smooth,-6.9,гладкі,smooth,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,be smooth,NA,NA,NA
be,Belarusian,bristly,4.4,шчаціністы,bristly,55,TRUE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,be bristly,NA,NA,NA
be,Belarusian,rocky,4.8,скалісты,rocky,55,TRUE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,be rocky,NA,NA,NA
be,Belarusian,hairy,0,валасаты,hairy,55,TRUE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,be hairy,NA,NA,NA
be,Belarusian,furry,-2.8,пухнаты,furry,55,FALSE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,be furry,NA,NA,NA
be,Belarusian,woven,-0.2,тканы,woven,55,FALSE,bel,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,be woven,NA,NA,NA
be,Belarusian,greasy,-5.1,сальны,greasy,55,FALSE,bel,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Inner Asia,N-C Asia,28,54,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,be greasy,NA,NA,NA
bg,Bulgarian,abrasive,6.3,абразив,abrasive,40,TRUE,bul,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,25,42.5,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,bg abrasive,NA,NA,NA
bg,Bulgarian,slippery,-6.2,хлъзгав,slippery,40,FALSE,bul,[Рр],[Лл],FALSE,TRUE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,25,42.5,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bg slippery,NA,NA,NA
bg,Bulgarian,rough,6.2,груб,rough,40,TRUE,bul,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,25,42.5,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,bg rough,NA,NA,NA
bg,Bulgarian,jagged,6.3,назъбен,jagged,40,TRUE,bul,[Рр],[Лл],FALSE,FALSE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,25,42.5,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,bg jagged,NA,NA,NA
bg,Bulgarian,textured,0.8,текстуриран,textured,40,TRUE,bul,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,25,42.5,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,bg textured,NA,NA,NA
bg,Bulgarian,wooden,1.3,дървен,wooden,40,TRUE,bul,[Рр],[Лл],TRUE,FALSE,Balto-Slavic,Indo-European,Europe,W and SW Eurasia,25,42.5,[Тт],[Нн],[Сс],[Кк],[Мм],[Пп],[Бб],[Дд],FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,bg wooden,NA,NA,NA
