Language,ISO_code,Phoible_code,Meaning,Form,Trill,Dataset,Latitude,Longitude,Family,Branch,Area,Continent,Rough.M,rough,R_type,r,l
Bulgarian,bul,bul,fine,глоба,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2,FALSE,trill,FALSE,TRUE
Bulgarian,bul,bul,sandy,пясъчен,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9,TRUE,trill,FALSE,FALSE
Bulgarian,bul,bul,icy,леден,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3,FALSE,trill,FALSE,TRUE
Bulgarian,bul,bul,ceramic,керамичен,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.5,FALSE,trill,TRUE,FALSE
Bulgarian,bul,bul,bald,плешив,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1,FALSE,trill,FALSE,TRUE
Bulgarian,bul,bul,corroded,корозирали,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,trill,TRUE,TRUE
Bulgarian,bul,bul,oily,мазен,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,trill,FALSE,FALSE
Bulgarian,bul,bul,perforated,перфориран,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4,TRUE,trill,TRUE,FALSE
Bulgarian,bul,bul,dusty,прашен,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.8,FALSE,trill,TRUE,FALSE
Bulgarian,bul,bul,cracked,напукан,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,trill,FALSE,FALSE
Bulgarian,bul,bul,ragged,дрипав,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.3,TRUE,trill,TRUE,FALSE
Bulgarian,bul,bul,fibrous,влакнест,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3,TRUE,trill,FALSE,TRUE
Bulgarian,bul,bul,smooth,гладък,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.9,FALSE,trill,FALSE,TRUE
Bulgarian,bul,bul,sleek,лъскав,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.6,FALSE,trill,FALSE,TRUE
Bulgarian,bul,bul,grainy,зърнест,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9,TRUE,trill,TRUE,FALSE
Bulgarian,bul,bul,rocky,скалист,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.8,TRUE,trill,FALSE,TRUE
Bulgarian,bul,bul,hairy,космат,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0,TRUE,trill,FALSE,FALSE
Bulgarian,bul,bul,prickly,бодлив,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.2,TRUE,trill,FALSE,TRUE
Bulgarian,bul,bul,thorny,трънлив,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.8,TRUE,trill,TRUE,TRUE
Bulgarian,bul,bul,waxy,восъчен,yes,Google,42.5,25,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3.6,FALSE,trill,FALSE,FALSE
Bosnian,bos,bos,velvety,baršunasto,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3,FALSE,NA,TRUE,FALSE
Bosnian,bos,bos,coated,premazan,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.8,FALSE,NA,TRUE,FALSE
Bosnian,bos,bos,ribbed,rebrastani,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.4,TRUE,NA,TRUE,FALSE
Bosnian,bos,bos,abrasive,abrazivni,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3,TRUE,NA,TRUE,FALSE
Bosnian,bos,bos,slippery,klizavo,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,NA,FALSE,TRUE
Bosnian,bos,bos,wooden,drveni,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.3,TRUE,NA,TRUE,FALSE
Bosnian,bos,bos,metallic,metalik,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.9,FALSE,NA,FALSE,TRUE
Bosnian,bos,bos,polished,polirani,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3,FALSE,NA,TRUE,TRUE
Bosnian,bos,bos,sandy,peščana,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9,TRUE,NA,FALSE,FALSE
Bosnian,bos,bos,gelatinous,želatinozni,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2,FALSE,NA,FALSE,TRUE
Bosnian,bos,bos,bald,ćelav,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1,FALSE,NA,FALSE,TRUE
Bosnian,bos,bos,corroded,korodiran,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,NA,TRUE,FALSE
Bosnian,bos,bos,creamy,kremasto,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.8,FALSE,NA,TRUE,FALSE
Bosnian,bos,bos,lubricated,podmazan,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,NA,FALSE,FALSE
Bosnian,bos,bos,perforated,perforirani,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4,TRUE,NA,TRUE,FALSE
Bosnian,bos,bos,fibrous,vlaknast,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3,TRUE,NA,FALSE,TRUE
Bosnian,bos,bos,silky,svilenkasta,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.9,FALSE,NA,FALSE,TRUE
Bosnian,bos,bos,smooth,glatko,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.9,FALSE,NA,FALSE,TRUE
Bosnian,bos,bos,hairy,dlakav,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0,TRUE,NA,FALSE,TRUE
Bosnian,bos,bos,woven,tkani,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.2,FALSE,NA,FALSE,FALSE
Bosnian,bos,bos,blunt,tupi,yes,Google,43,18,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.5,TRUE,NA,FALSE,FALSE
Catalan,cat,cat,velvety,vellutat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.3,FALSE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,abrasive,abrasiu,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.3,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,bony,òssia,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.5,TRUE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,slippery,relliscós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,rough,rugós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,coarse,tosca,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,5.4,TRUE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,metallic,metàl·lics,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-1.9,FALSE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,polished,polit,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.3,FALSE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,painted,pintat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3,FALSE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,crumpled,arrugat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.1,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,sandy,sorrenc,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.9,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,firm,ferma,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,4.2,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,gelatinous,gelatinosa,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.2,FALSE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,bald,calb,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.1,FALSE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,corroded,corroït,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.5,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,craterous,craterós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.6,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,creamy,cremós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.8,FALSE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,varnished,envernissat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3.7,FALSE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,flat,pla,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-2.7,FALSE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,slimy,baboso,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.2,FALSE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,oily,oliosa,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,lubricated,lubricat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,mixed with trill,TRUE,TRUE
Catalan,cat,cat,perforated,perforat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,0.4,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,dusty,polsós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-0.8,FALSE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,cracked,esquerdat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.5,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,rugged,accidentat,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,4,TRUE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,fibrous,fibrós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.3,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,silky,sedós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.9,FALSE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,rocky,rocós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,4.8,TRUE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,hairy,pelut,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,0,TRUE,mixed with trill,FALSE,TRUE
Catalan,cat,cat,thorny,espinós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,5.8,TRUE,mixed with trill,FALSE,FALSE
Catalan,cat,cat,waxy,cerosa,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3.6,FALSE,mixed with trill,TRUE,FALSE
Catalan,cat,cat,greasy,greixós,yes,Google,41.75,2,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-5.1,FALSE,mixed with trill,TRUE,FALSE
Cebuano,ceb,ceb,painted,gipintalan,yes,Google,10,124,Austronesian,Malayo-Polynesian,Oceania,S/SE Asia,-3,FALSE,trill,FALSE,TRUE
Cebuano,ceb,ceb,sandy,balason,yes,Google,10,124,Austronesian,Malayo-Polynesian,Oceania,S/SE Asia,3.9,TRUE,trill,FALSE,TRUE
Cebuano,ceb,ceb,firm,malig-on,yes,Google,10,124,Austronesian,Malayo-Polynesian,Oceania,S/SE Asia,4.2,TRUE,trill,FALSE,TRUE
Cebuano,ceb,ceb,ceramic,seramiko,yes,Google,10,124,Austronesian,Malayo-Polynesian,Oceania,S/SE Asia,-2.5,FALSE,trill,TRUE,FALSE
Cebuano,ceb,ceb,bald,upaw,yes,Google,10,124,Austronesian,Malayo-Polynesian,Oceania,S/SE Asia,-4.1,FALSE,trill,FALSE,FALSE
Cebuano,ceb,ceb,flat,patag,yes,Google,10,124,Austronesian,Malayo-Polynesian,Oceania,S/SE Asia,-2.7,FALSE,trill,FALSE,FALSE
Cebuano,ceb,ceb,hairy,balhiboon,yes,Google,10,124,Austronesian,Malayo-Polynesian,Oceania,S/SE Asia,0,TRUE,trill,FALSE,TRUE
Czech,ces,ces,grooved,drážkovaná,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.7,TRUE,trill,TRUE,FALSE
Czech,ces,ces,velvety,sametový,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3,FALSE,trill,FALSE,FALSE
Czech,ces,ces,coated,potažené,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.8,FALSE,trill,FALSE,FALSE
Czech,ces,ces,ribbed,žebrované,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.4,TRUE,trill,TRUE,FALSE
Czech,ces,ces,lacy,krajkový,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.4,FALSE,trill,TRUE,FALSE
Czech,ces,ces,abrasive,abrazivní,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,6.3,TRUE,trill,TRUE,FALSE
Czech,ces,ces,bony,kostnatý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.5,TRUE,trill,FALSE,FALSE
Czech,ces,ces,slippery,kluzký,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,trill,FALSE,TRUE
Czech,ces,ces,lumpy,hrudkovitý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.9,TRUE,trill,TRUE,FALSE
Czech,ces,ces,coarse,hrubý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.4,TRUE,trill,TRUE,FALSE
Czech,ces,ces,wooden,dřevěný,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.3,TRUE,trill,TRUE,FALSE
Czech,ces,ces,shiny,lesklý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2,FALSE,trill,FALSE,TRUE
Czech,ces,ces,polished,leštěné,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.3,FALSE,trill,FALSE,TRUE
Czech,ces,ces,painted,malované,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3,FALSE,trill,FALSE,TRUE
Czech,ces,ces,serrated,zoubkovaný,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4,TRUE,trill,FALSE,FALSE
Czech,ces,ces,bumpy,hrbolatý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.3,TRUE,trill,TRUE,TRUE
Czech,ces,ces,matted,matované,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.3,TRUE,trill,FALSE,FALSE
Czech,ces,ces,crumpled,zmačkaný,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.1,TRUE,trill,FALSE,FALSE
Czech,ces,ces,sandy,písečné,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9,TRUE,trill,FALSE,FALSE
Czech,ces,ces,icy,ledový,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3,FALSE,trill,FALSE,TRUE
Czech,ces,ces,ceramic,keramický,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.5,FALSE,trill,TRUE,FALSE
Czech,ces,ces,gelatinous,želatinový,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.2,FALSE,trill,FALSE,TRUE
Czech,ces,ces,bald,plešatý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.1,FALSE,trill,FALSE,TRUE
Czech,ces,ces,corroded,korodovaný,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,trill,TRUE,FALSE
Czech,ces,ces,creamy,krémová,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.8,FALSE,trill,TRUE,FALSE
Czech,ces,ces,chalky,křídový,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-1.1,FALSE,trill,TRUE,FALSE
Czech,ces,ces,flat,ploché,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.7,FALSE,trill,FALSE,TRUE
Czech,ces,ces,etched,leptané,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.8,TRUE,trill,FALSE,TRUE
Czech,ces,ces,slimy,sliznatý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-5.2,FALSE,trill,FALSE,TRUE
Czech,ces,ces,oily,mastná,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.2,FALSE,trill,FALSE,FALSE
Czech,ces,ces,perforated,perforovaný,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.4,TRUE,trill,TRUE,FALSE
Czech,ces,ces,scaly,šupinatý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,1.9,TRUE,trill,FALSE,FALSE
Czech,ces,ces,dusty,zaprášený,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.8,FALSE,trill,TRUE,FALSE
Czech,ces,ces,cracked,popraskané,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.5,TRUE,trill,TRUE,FALSE
Czech,ces,ces,crisp,křupavý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2,TRUE,trill,TRUE,FALSE
Czech,ces,ces,fibrous,vláknitý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,2.3,TRUE,trill,FALSE,TRUE
Czech,ces,ces,smooth,hladký,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-6.9,FALSE,trill,FALSE,TRUE
Czech,ces,ces,grainy,zrnitý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,3.9,TRUE,trill,TRUE,FALSE
Czech,ces,ces,rocky,skalnaté,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,4.8,TRUE,trill,FALSE,TRUE
Czech,ces,ces,hairy,chlupatý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0,TRUE,trill,FALSE,TRUE
Czech,ces,ces,furry,srstnatý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-2.8,FALSE,trill,TRUE,FALSE
Czech,ces,ces,woven,tkaný,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-0.2,FALSE,trill,FALSE,FALSE
Czech,ces,ces,prickly,pichlavý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.2,TRUE,trill,FALSE,TRUE
Czech,ces,ces,blunt,otupit,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,0.5,TRUE,trill,FALSE,FALSE
Czech,ces,ces,thorny,trnitý,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,5.8,TRUE,trill,TRUE,FALSE
Czech,ces,ces,glassy,skelný,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-4.3,FALSE,trill,FALSE,TRUE
Czech,ces,ces,waxy,voskový,yes,Google,50,15,Indo-European,Balto-Slavic,Europe,W and SW Eurasia,-3.6,FALSE,trill,FALSE,FALSE
Welsh,cym,cym,abrasive,sgraffiniol,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.3,TRUE,NA,TRUE,TRUE
Welsh,cym,cym,slippery,llithrig,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,NA,TRUE,FALSE
Welsh,cym,cym,rough,garw,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,6.2,TRUE,NA,TRUE,FALSE
Welsh,cym,cym,metallic,metelaidd,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-1.9,FALSE,NA,FALSE,TRUE
Welsh,cym,cym,shiny,sgleiniog,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-4.2,FALSE,NA,FALSE,TRUE
Welsh,cym,cym,painted,wedi&#39;i baentio,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-3,FALSE,NA,FALSE,FALSE
Welsh,cym,cym,sandy,tywodlyd,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,3.9,TRUE,NA,FALSE,TRUE
Welsh,cym,cym,ceramic,ceramig,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-2.5,FALSE,NA,TRUE,FALSE
Welsh,cym,cym,oily,olewog,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.2,FALSE,NA,FALSE,TRUE
Welsh,cym,cym,dusty,llwchog,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-0.8,FALSE,NA,FALSE,FALSE
Welsh,cym,cym,fibrous,ffibrog,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,2.3,TRUE,NA,TRUE,FALSE
Welsh,cym,cym,smooth,llyfn,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,-6.9,FALSE,NA,FALSE,FALSE
Welsh,cym,cym,rocky,creigiog,yes,Google,52,-3,Indo-European,Italic-Celtic,Europe,W and SW Eurasia,4.8,TRUE,NA,TRUE,FALSE
Danish,dan,dan,velvety,fløjlsagtig,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-5.3,FALSE,NA,FALSE,TRUE
Danish,dan,dan,coated,belagt,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-2.8,FALSE,NA,FALSE,TRUE
Danish,dan,dan,frizzy,kruset,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,0.6,TRUE,NA,TRUE,FALSE
Danish,dan,dan,stubbly,stubbet,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,5,TRUE,NA,FALSE,FALSE
Danish,dan,dan,bubbly,boblende,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-3.3,FALSE,NA,FALSE,TRUE
Danish,dan,dan,gnarled,knudrede,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,4.4,TRUE,NA,TRUE,FALSE
Danish,dan,dan,abrasive,slibende,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,6.3,TRUE,NA,FALSE,TRUE
Danish,dan,dan,bony,knoklet,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,2.5,TRUE,NA,FALSE,TRUE
Danish,dan,dan,lumpy,klumpet,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,2.9,TRUE,NA,FALSE,TRUE
Danish,dan,dan,rough,ru,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,6.2,TRUE,NA,TRUE,FALSE
Danish,dan,dan,coarse,grov,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,5.4,TRUE,NA,TRUE,FALSE
Danish,dan,dan,textured,tekstureret,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,0.8,TRUE,NA,TRUE,FALSE
Danish,dan,dan,metallic,metallisk,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-1.9,FALSE,NA,FALSE,TRUE
Danish,dan,dan,shiny,skinnende,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-4.2,FALSE,NA,FALSE,FALSE
Danish,dan,dan,polished,poleret,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-5.3,FALSE,NA,TRUE,TRUE
Danish,dan,dan,rippled,piblede,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,3.1,TRUE,NA,FALSE,TRUE
Danish,dan,dan,matted,sammenfiltret,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,0.3,TRUE,NA,TRUE,TRUE
Danish,dan,dan,woolly,uldne,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,0,TRUE,NA,FALSE,TRUE
Danish,dan,dan,sandy,sandet,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,3.9,TRUE,NA,FALSE,FALSE
Danish,dan,dan,dented,bulet,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,2.4,TRUE,NA,FALSE,TRUE
Danish,dan,dan,icy,isnende,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-4.3,FALSE,NA,FALSE,FALSE
Danish,dan,dan,scratchy,skrattende,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,5,TRUE,NA,TRUE,FALSE
Danish,dan,dan,ceramic,keramisk,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-2.5,FALSE,NA,TRUE,FALSE
Danish,dan,dan,gelatinous,gelatinøse,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-4.2,FALSE,NA,FALSE,TRUE
Danish,dan,dan,bald,skaldet,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-4.1,FALSE,NA,FALSE,TRUE
Danish,dan,dan,corroded,tæret,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,3.5,TRUE,NA,TRUE,FALSE
Danish,dan,dan,creamy,cremet,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-4.8,FALSE,NA,TRUE,FALSE
Danish,dan,dan,flat,flad,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,-2.7,FALSE,NA,FALSE,TRUE
Danish,dan,dan,etched,ætset,no,Google,56,10,Indo-European,Germanic,Europe,W and SW Eurasia,2.8,TRUE,NA,FALSE,FALSE
